Unnamed: 0,chromosome_id,accession,taxid,species_long_name,lineage,lineage_names,lineage_ranks,rank_dict,lineage_names_dict
329,NZ_CP072387.1,GCF_018128265.1,1710,ALL_Cellulosimicrobium_cellulans_strain_ORNL_0100_NZ_CP072387,"[1, 131567, 2, 1783272, 201174, 1760, 85006, 85017, 157920, 1710]","{1: 'root', 2: 'Bacteria', 1710: 'Cellulosimicrobium cellulans', 1760: 'Actinomycetes', 85006: 'Micrococcales', 85017: 'Promicromonosporaceae', 131567: 'cellular organisms', 157920: 'Cellulosimicrobium', 201174: 'Actinomycetota', 1783272: 'Terrabacteria group'}","{1: 'no rank', 2: 'superkingdom', 1710: 'species', 1760: 'class', 85006: 'order', 85017: 'family', 131567: 'no rank', 157920: 'genus', 201174: 'phylum', 1783272: 'clade'}","{'no rank': '131567', 'superkingdom': '2', 'species': '1710', 'class': '1760', 'order': '85006', 'family': '85017', 'genus': '157920', 'phylum': '201174', 'clade': '1783272'}","{'1': 'root', '2': 'Bacteria', '1710': 'Cellulosimicrobium cellulans', '1760': 'Actinomycetes', '85006': 'Micrococcales', '85017': 'Promicromonosporaceae', '131567': 'cellular organisms', '157920': 'Cellulosimicrobium', '201174': 'Actinomycetota', '1783272': 'Terrabacteria group'}"
330,NZ_UAPR01000022.1,GCF_900445025.1,1660,Schaalia_odontolytica_strain_NCTC9935_NZ_UAPR01000022,"[1, 131567, 2, 1783272, 201174, 1760, 2037, 2049, 2529408, 1660]","{1: 'root', 2: 'Bacteria', 1660: 'Schaalia odontolytica', 1760: 'Actinomycetes', 2037: 'Actinomycetales', 2049: 'Actinomycetaceae', 131567: 'cellular organisms', 201174: 'Actinomycetota', 1783272: 'Terrabacteria group', 2529408: 'Schaalia'}","{1: 'no rank', 2: 'superkingdom', 1660: 'species', 1760: 'class', 2037: 'order', 2049: 'family', 131567: 'no rank', 201174: 'phylum', 1783272: 'clade', 2529408: 'genus'}","{'no rank': '131567', 'superkingdom': '2', 'species': '1660', 'class': '1760', 'order': '2037', 'family': '2049', 'phylum': '201174', 'clade': '1783272', 'genus': '2529408'}","{'1': 'root', '2': 'Bacteria', '1660': 'Schaalia odontolytica', '1760': 'Actinomycetes', '2037': 'Actinomycetales', '2049': 'Actinomycetaceae', '131567': 'cellular organisms', '201174': 'Actinomycetota', '1783272': 'Terrabacteria group', '2529408': 'Schaalia'}"
331,NZ_CP007519.1,GCF_000612055.1,1661,Trueperella_pyogenes_strain_TP6375_NZ_CP007519,"[1, 131567, 2, 1783272, 201174, 1760, 2037, 2049, 1069494, 1661]","{1: 'root', 2: 'Bacteria', 1661: 'Trueperella pyogenes', 1760: 'Actinomycetes', 2037: 'Actinomycetales', 2049: 'Actinomycetaceae', 131567: 'cellular organisms', 201174: 'Actinomycetota', 1069494: 'Trueperella', 1783272: 'Terrabacteria group'}","{1: 'no rank', 2: 'superkingdom', 1661: 'species', 1760: 'class', 2037: 'order', 2049: 'family', 131567: 'no rank', 201174: 'phylum', 1069494: 'genus', 1783272: 'clade'}","{'no rank': '131567', 'superkingdom': '2', 'species': '1661', 'class': '1760', 'order': '2037', 'family': '2049', 'phylum': '201174', 'genus': '1069494', 'clade': '1783272'}","{'1': 'root', '2': 'Bacteria', '1661': 'Trueperella pyogenes', '1760': 'Actinomycetes', '2037': 'Actinomycetales', '2049': 'Actinomycetaceae', '131567': 'cellular organisms', '201174': 'Actinomycetota', '1069494': 'Trueperella', '1783272': 'Terrabacteria group'}"
332,NZ_CP038256.1,GCF_004564075.1,904291,ALL_Microbacterium_sediminis_strain_YLB_01_NZ_CP038256,"[1, 131567, 2, 1783272, 201174, 1760, 85006, 85023, 33882, 904291]","{1: 'root', 2: 'Bacteria', 1760: 'Actinomycetes', 33882: 'Microbacterium', 85006: 'Micrococcales', 85023: 'Microbacteriaceae', 131567: 'cellular organisms', 201174: 'Actinomycetota', 904291: 'Microbacterium sediminis', 1783272: 'Terrabacteria group'}","{1: 'no rank', 2: 'superkingdom', 1760: 'class', 33882: 'genus', 85006: 'order', 85023: 'family', 131567: 'no rank', 201174: 'phylum', 904291: 'species', 1783272: 'clade'}","{'no rank': '131567', 'superkingdom': '2', 'class': '1760', 'genus': '33882', 'order': '85006', 'family': '85023', 'phylum': '201174', 'species': '904291', 'clade': '1783272'}","{'1': 'root', '2': 'Bacteria', '1760': 'Actinomycetes', '33882': 'Microbacterium', '85006': 'Micrococcales', '85023': 'Microbacteriaceae', '131567': 'cellular organisms', '201174': 'Actinomycetota', '904291': 'Microbacterium sediminis', '1783272': 'Terrabacteria group'}"
333,NZ_CP082781.1,GCF_021172025.1,156977,Microbacterium_resistens_strain_MZT7_NZ_CP082781,"[1, 131567, 2, 1783272, 201174, 1760, 85006, 85023, 33882, 156977]","{1: 'root', 2: 'Bacteria', 1760: 'Actinomycetes', 33882: 'Microbacterium', 85006: 'Micrococcales', 85023: 'Microbacteriaceae', 131567: 'cellular organisms', 156977: 'Microbacterium resistens', 201174: 'Actinomycetota', 1783272: 'Terrabacteria group'}","{1: 'no rank', 2: 'superkingdom', 1760: 'class', 33882: 'genus', 85006: 'order', 85023: 'family', 131567: 'no rank', 156977: 'species', 201174: 'phylum', 1783272: 'clade'}","{'no rank': '131567', 'superkingdom': '2', 'class': '1760', 'genus': '33882', 'order': '85006', 'family': '85023', 'species': '156977', 'phylum': '201174', 'clade': '1783272'}","{'1': 'root', '2': 'Bacteria', '1760': 'Actinomycetes', '33882': 'Microbacterium', '85006': 'Micrococcales', '85023': 'Microbacteriaceae', '131567': 'cellular organisms', '156977': 'Microbacterium resistens', '201174': 'Actinomycetota', '1783272': 'Terrabacteria group'}"
334,NZ_CP007490.1,GCF_000699505.1,529884,Rhodoluna_lacicola_strain_MWH_Ta8_NZ_CP007490,"[1, 131567, 2, 1783272, 201174, 1760, 85006, 85023, 1655488, 1655489, 529883, 529884]","{1: 'root', 2: 'Bacteria', 1760: 'Actinomycetes', 85006: 'Micrococcales', 85023: 'Microbacteriaceae', 131567: 'cellular organisms', 201174: 'Actinomycetota', 529883: 'Rhodoluna', 529884: 'Rhodoluna lacicola', 1655488: 'Luna cluster', 1655489: 'Luna-1 subcluster', 1783272: 'Terrabacteria group'}","{1: 'no rank', 2: 'superkingdom', 1760: 'class', 85006: 'order', 85023: 'family', 131567: 'no rank', 201174: 'phylum', 529883: 'genus', 529884: 'species', 1655488: 'no rank', 1655489: 'clade', 1783272: 'clade'}","{'no rank': '1655488', 'superkingdom': '2', 'class': '1760', 'order': '85006', 'family': '85023', 'phylum': '201174', 'genus': '529883', 'species': '529884', 'clade': '1783272'}","{'1': 'root', '2': 'Bacteria', '1760': 'Actinomycetes', '85006': 'Micrococcales', '85023': 'Microbacteriaceae', '131567': 'cellular organisms', '201174': 'Actinomycetota', '529883': 'Rhodoluna', '529884': 'Rhodoluna lacicola', '1655488': 'Luna cluster', '1655489': 'Luna-1 subcluster', '1783272': 'Terrabacteria group'}"
335,NZ_CP013126.1,GCF_001441165.1,1748,Acidipropionibacterium_acidipropionici_strain_CGMCC_1_2230_NZ_CP013126,"[1, 131567, 2, 1783272, 201174, 1760, 85009, 31957, 1912215, 1748]","{1: 'root', 2: 'Bacteria', 1748: 'Acidipropionibacterium acidipropionici', 1760: 'Actinomycetes', 31957: 'Propionibacteriaceae', 85009: 'Propionibacteriales', 131567: 'cellular organisms', 201174: 'Actinomycetota', 1783272: 'Terrabacteria group', 1912215: 'Acidipropionibacterium'}","{1: 'no rank', 2: 'superkingdom', 1748: 'species', 1760: 'class', 31957: 'family', 85009: 'order', 131567: 'no rank', 201174: 'phylum', 1783272: 'clade', 1912215: 'genus'}","{'no rank': '131567', 'superkingdom': '2', 'species': '1748', 'class': '1760', 'family': '31957', 'order': '85009', 'phylum': '201174', 'clade': '1783272', 'genus': '1912215'}","{'1': 'root', '2': 'Bacteria', '1748': 'Acidipropionibacterium acidipropionici', '1760': 'Actinomycetes', '31957': 'Propionibacteriaceae', '85009': 'Propionibacteriales', '131567': 'cellular organisms', '201174': 'Actinomycetota', '1783272': 'Terrabacteria group', '1912215': 'Acidipropionibacterium'}"
336,NZ_CP012354.1,GCF_001469655.1,1747,Cutibacterium_acnes_strain_PA_12_1_L1_NZ_CP012354,"[1, 131567, 2, 1783272, 201174, 1760, 85009, 31957, 1912216, 1747]","{1: 'root', 2: 'Bacteria', 1747: 'Cutibacterium acnes', 1760: 'Actinomycetes', 31957: 'Propionibacteriaceae', 85009: 'Propionibacteriales', 131567: 'cellular organisms', 201174: 'Actinomycetota', 1783272: 'Terrabacteria group', 1912216: 'Cutibacterium'}","{1: 'no rank', 2: 'superkingdom', 1747: 'species', 1760: 'class', 31957: 'family', 85009: 'order', 131567: 'no rank', 201174: 'phylum', 1783272: 'clade', 1912216: 'genus'}","{'no rank': '131567', 'superkingdom': '2', 'species': '1747', 'class': '1760', 'family': '31957', 'order': '85009', 'phylum': '201174', 'clade': '1783272', 'genus': '1912216'}","{'1': 'root', '2': 'Bacteria', '1747': 'Cutibacterium acnes', '1760': 'Actinomycetes', '31957': 'Propionibacteriaceae', '85009': 'Propionibacteriales', '131567': 'cellular organisms', '201174': 'Actinomycetota', '1783272': 'Terrabacteria group', '1912216': 'Cutibacterium'}"
337,NZ_LT593929.1,GCF_900087655.1,1744,Propionibacterium_freudenreichii_strain_PFRJS14_chromosome_I_NZ_LT593929,"[1, 131567, 2, 1783272, 201174, 1760, 85009, 31957, 1743, 1744]","{1: 'root', 2: 'Bacteria', 1743: 'Propionibacterium', 1744: 'Propionibacterium freudenreichii', 1760: 'Actinomycetes', 31957: 'Propionibacteriaceae', 85009: 'Propionibacteriales', 131567: 'cellular organisms', 201174: 'Actinomycetota', 1783272: 'Terrabacteria group'}","{1: 'no rank', 2: 'superkingdom', 1743: 'genus', 1744: 'species', 1760: 'class', 31957: 'family', 85009: 'order', 131567: 'no rank', 201174: 'phylum', 1783272: 'clade'}","{'no rank': '131567', 'superkingdom': '2', 'genus': '1743', 'species': '1744', 'class': '1760', 'family': '31957', 'order': '85009', 'phylum': '201174', 'clade': '1783272'}","{'1': 'root', '2': 'Bacteria', '1743': 'Propionibacterium', '1744': 'Propionibacterium freudenreichii', '1760': 'Actinomycetes', '31957': 'Propionibacteriaceae', '85009': 'Propionibacteriales', '131567': 'cellular organisms', '201174': 'Actinomycetota', '1783272': 'Terrabacteria group'}"
338,NZ_JACBZS010000002.1,GCF_013408305.1,1347891,Naumannella_cuiyingiana_strain_DSM_103164_NZ_JACBZS010000002,"[1, 131567, 2, 1783272, 201174, 1760, 85009, 31957, 1294511, 1347891]","{1: 'root', 2: 'Bacteria', 1760: 'Actinomycetes', 31957: 'Propionibacteriaceae', 85009: 'Propionibacteriales', 131567: 'cellular organisms', 201174: 'Actinomycetota', 1294511: 'Naumannella', 1347891: 'Naumannella cuiyingiana', 1783272: 'Terrabacteria group'}","{1: 'no rank', 2: 'superkingdom', 1760: 'class', 31957: 'family', 85009: 'order', 131567: 'no rank', 201174: 'phylum', 1294511: 'genus', 1347891: 'species', 1783272: 'clade'}","{'no rank': '131567', 'superkingdom': '2', 'class': '1760', 'family': '31957', 'order': '85009', 'phylum': '201174', 'genus': '1294511', 'species': '1347891', 'clade': '1783272'}","{'1': 'root', '2': 'Bacteria', '1760': 'Actinomycetes', '31957': 'Propionibacteriaceae', '85009': 'Propionibacteriales', '131567': 'cellular organisms', '201174': 'Actinomycetota', '1294511': 'Naumannella', '1347891': 'Naumannella cuiyingiana', '1783272': 'Terrabacteria group'}"
339,NZ_CP009896.1,GCF_000785495.1,2045,Pimelobacter_simplex_strain_VKM_Ac_2033D_NZ_CP009896,"[1, 131567, 2, 1783272, 201174, 1760, 85009, 85015, 2044, 2045]","{1: 'root', 2: 'Bacteria', 1760: 'Actinomycetes', 2044: 'Pimelobacter', 2045: 'Pimelobacter simplex', 85009: 'Propionibacteriales', 85015: 'Nocardioidaceae', 131567: 'cellular organisms', 201174: 'Actinomycetota', 1783272: 'Terrabacteria group'}","{1: 'no rank', 2: 'superkingdom', 1760: 'class', 2044: 'genus', 2045: 'species', 85009: 'order', 85015: 'family', 131567: 'no rank', 201174: 'phylum', 1783272: 'clade'}","{'no rank': '131567', 'superkingdom': '2', 'class': '1760', 'genus': '2044', 'species': '2045', 'order': '85009', 'family': '85015', 'phylum': '201174', 'clade': '1783272'}","{'1': 'root', '2': 'Bacteria', '1760': 'Actinomycetes', '2044': 'Pimelobacter', '2045': 'Pimelobacter simplex', '85009': 'Propionibacteriales', '85015': 'Nocardioidaceae', '131567': 'cellular organisms', '201174': 'Actinomycetota', '1783272': 'Terrabacteria group'}"
340,NZ_LT827010.1,GCF_900119315.1,134676,Actinoplanes_sp_SE50_110_strain_ACP50_chromosome_I_NZ_LT827010,"[1, 131567, 2, 1783272, 201174, 1760, 85008, 28056, 1865, 2626549, 134676]","{1: 'root', 2: 'Bacteria', 1760: 'Actinomycetes', 1865: 'Actinoplanes', 28056: 'Micromonosporaceae', 85008: 'Micromonosporales', 131567: 'cellular organisms', 134676: 'Actinoplanes sp. SE50/110', 201174: 'Actinomycetota', 1783272: 'Terrabacteria group', 2626549: 'unclassified Actinoplanes'}","{1: 'no rank', 2: 'superkingdom', 1760: 'class', 1865: 'genus', 28056: 'family', 85008: 'order', 131567: 'no rank', 134676: 'species', 201174: 'phylum', 1783272: 'clade', 2626549: 'no rank'}","{'no rank': '2626549', 'superkingdom': '2', 'class': '1760', 'genus': '1865', 'family': '28056', 'order': '85008', 'species': '134676', 'phylum': '201174', 'clade': '1783272'}","{'1': 'root', '2': 'Bacteria', '1760': 'Actinomycetes', '1865': 'Actinoplanes', '28056': 'Micromonosporaceae', '85008': 'Micromonosporales', '131567': 'cellular organisms', '134676': 'Actinoplanes sp. SE50/110', '201174': 'Actinomycetota', '1783272': 'Terrabacteria group', '2626549': 'unclassified Actinoplanes'}"
341,NZ_CP061913.1,GCF_019904175.1,53362,Dactylosporangium_vinaceum_strain_NRRL_B_16297_NZ_CP061913,"[1, 131567, 2, 1783272, 201174, 1760, 85008, 28056, 35753, 53362]","{1: 'root', 2: 'Bacteria', 1760: 'Actinomycetes', 28056: 'Micromonosporaceae', 35753: 'Dactylosporangium', 53362: 'Dactylosporangium vinaceum', 85008: 'Micromonosporales', 131567: 'cellular organisms', 201174: 'Actinomycetota', 1783272: 'Terrabacteria group'}","{1: 'no rank', 2: 'superkingdom', 1760: 'class', 28056: 'family', 35753: 'genus', 53362: 'species', 85008: 'order', 131567: 'no rank', 201174: 'phylum', 1783272: 'clade'}","{'no rank': '131567', 'superkingdom': '2', 'class': '1760', 'family': '28056', 'genus': '35753', 'species': '53362', 'order': '85008', 'phylum': '201174', 'clade': '1783272'}","{'1': 'root', '2': 'Bacteria', '1760': 'Actinomycetes', '28056': 'Micromonosporaceae', '35753': 'Dactylosporangium', '53362': 'Dactylosporangium vinaceum', '85008': 'Micromonosporales', '131567': 'cellular organisms', '201174': 'Actinomycetota', '1783272': 'Terrabacteria group'}"
342,NZ_CP031263.1,GCF_003351365.1,47850,Micromonospora_aurantiaca_strain_110B2018_NZ_CP031263,"[1, 131567, 2, 1783272, 201174, 1760, 85008, 28056, 1873, 47850]","{1: 'root', 2: 'Bacteria', 1760: 'Actinomycetes', 1873: 'Micromonospora', 28056: 'Micromonosporaceae', 47850: 'Micromonospora aurantiaca', 85008: 'Micromonosporales', 131567: 'cellular organisms', 201174: 'Actinomycetota', 1783272: 'Terrabacteria group'}","{1: 'no rank', 2: 'superkingdom', 1760: 'class', 1873: 'genus', 28056: 'family', 47850: 'species', 85008: 'order', 131567: 'no rank', 201174: 'phylum', 1783272: 'clade'}","{'no rank': '131567', 'superkingdom': '2', 'class': '1760', 'genus': '1873', 'family': '28056', 'species': '47850', 'order': '85008', 'phylum': '201174', 'clade': '1783272'}","{'1': 'root', '2': 'Bacteria', '1760': 'Actinomycetes', '1873': 'Micromonospora', '28056': 'Micromonosporaceae', '47850': 'Micromonospora aurantiaca', '85008': 'Micromonosporales', '131567': 'cellular organisms', '201174': 'Actinomycetota', '1783272': 'Terrabacteria group'}"
343,NZ_KB900616.1,GCF_000379065.1,999545,Salinispora_mooreana_strain_DSM_45549_NZ_KB900616,"[1, 131567, 2, 1783272, 201174, 1760, 85008, 28056, 168694, 999545]","{1: 'root', 2: 'Bacteria', 1760: 'Actinomycetes', 28056: 'Micromonosporaceae', 85008: 'Micromonosporales', 131567: 'cellular organisms', 168694: 'Salinispora', 201174: 'Actinomycetota', 999545: 'Salinispora mooreana', 1783272: 'Terrabacteria group'}","{1: 'no rank', 2: 'superkingdom', 1760: 'class', 28056: 'family', 85008: 'order', 131567: 'no rank', 168694: 'genus', 201174: 'phylum', 999545: 'species', 1783272: 'clade'}","{'no rank': '131567', 'superkingdom': '2', 'class': '1760', 'family': '28056', 'order': '85008', 'genus': '168694', 'phylum': '201174', 'species': '999545', 'clade': '1783272'}","{'1': 'root', '2': 'Bacteria', '1760': 'Actinomycetes', '28056': 'Micromonosporaceae', '85008': 'Micromonosporales', '131567': 'cellular organisms', '168694': 'Salinispora', '201174': 'Actinomycetota', '999545': 'Salinispora mooreana', '1783272': 'Terrabacteria group'}"
344,NC_007777.1,GCF_000013345.1,106370,Frankia_casuarinae_strain_CcI3_NC_007777,"[1, 131567, 2, 1783272, 201174, 1760, 85013, 74712, 1854, 106370]","{1: 'root', 2: 'Bacteria', 1760: 'Actinomycetes', 1854: 'Frankia', 74712: 'Frankiaceae', 85013: 'Frankiales', 106370: 'Frankia casuarinae', 131567: 'cellular organisms', 201174: 'Actinomycetota', 1783272: 'Terrabacteria group'}","{1: 'no rank', 2: 'superkingdom', 1760: 'class', 1854: 'genus', 74712: 'family', 85013: 'order', 106370: 'species', 131567: 'no rank', 201174: 'phylum', 1783272: 'clade'}","{'no rank': '131567', 'superkingdom': '2', 'class': '1760', 'genus': '1854', 'family': '74712', 'order': '85013', 'species': '106370', 'phylum': '201174', 'clade': '1783272'}","{'1': 'root', '2': 'Bacteria', '1760': 'Actinomycetes', '1854': 'Frankia', '74712': 'Frankiaceae', '85013': 'Frankiales', '106370': 'Frankia casuarinae', '131567': 'cellular organisms', '201174': 'Actinomycetota', '1783272': 'Terrabacteria group'}"
345,NC_014666.1,GCF_000166135.1,298654,Pseudofrankia_inefficax_strain_EuI1c_NC_014666,"[1, 131567, 2, 1783272, 201174, 1760, 85013, 74712, 2994363, 298654]","{1: 'root', 2: 'Bacteria', 1760: 'Actinomycetes', 74712: 'Frankiaceae', 85013: 'Frankiales', 131567: 'cellular organisms', 201174: 'Actinomycetota', 298654: 'Pseudofrankia inefficax', 1783272: 'Terrabacteria group', 2994363: 'Pseudofrankia'}","{1: 'no rank', 2: 'superkingdom', 1760: 'class', 74712: 'family', 85013: 'order', 131567: 'no rank', 201174: 'phylum', 298654: 'species', 1783272: 'clade', 2994363: 'genus'}","{'no rank': '131567', 'superkingdom': '2', 'class': '1760', 'family': '74712', 'order': '85013', 'phylum': '201174', 'species': '298654', 'clade': '1783272', 'genus': '2994363'}","{'1': 'root', '2': 'Bacteria', '1760': 'Actinomycetes', '74712': 'Frankiaceae', '85013': 'Frankiales', '131567': 'cellular organisms', '201174': 'Actinomycetota', '298654': 'Pseudofrankia inefficax', '1783272': 'Terrabacteria group', '2994363': 'Pseudofrankia'}"
346,NZ_CP060742.1,GCF_018141485.1,1642299,ALL_Streptomyces_alfalfae_strain_XN_04_NZ_CP060742,"[1, 131567, 2, 1783272, 201174, 1760, 85011, 2062, 1883, 1642299]","{1: 'root', 2: 'Bacteria', 1760: 'Actinomycetes', 1883: 'Streptomyces', 2062: 'Streptomycetaceae', 85011: 'Kitasatosporales', 131567: 'cellular organisms', 201174: 'Actinomycetota', 1642299: 'Streptomyces alfalfae', 1783272: 'Terrabacteria group'}","{1: 'no rank', 2: 'superkingdom', 1760: 'class', 1883: 'genus', 2062: 'family', 85011: 'order', 131567: 'no rank', 201174: 'phylum', 1642299: 'species', 1783272: 'clade'}","{'no rank': '131567', 'superkingdom': '2', 'class': '1760', 'genus': '1883', 'family': '2062', 'order': '85011', 'phylum': '201174', 'species': '1642299', 'clade': '1783272'}","{'1': 'root', '2': 'Bacteria', '1760': 'Actinomycetes', '1883': 'Streptomyces', '2062': 'Streptomycetaceae', '85011': 'Kitasatosporales', '131567': 'cellular organisms', '201174': 'Actinomycetota', '1642299': 'Streptomyces alfalfae', '1783272': 'Terrabacteria group'}"
347,NZ_CP023694.1,GCF_008705135.1,116188,Streptomyces_coeruleorubidus_strain_ATCC_13740_NZ_CP023694,"[1, 131567, 2, 1783272, 201174, 1760, 85011, 2062, 1883, 116188]","{1: 'root', 2: 'Bacteria', 1760: 'Actinomycetes', 1883: 'Streptomyces', 2062: 'Streptomycetaceae', 85011: 'Kitasatosporales', 116188: 'Streptomyces coeruleorubidus', 131567: 'cellular organisms', 201174: 'Actinomycetota', 1783272: 'Terrabacteria group'}","{1: 'no rank', 2: 'superkingdom', 1760: 'class', 1883: 'genus', 2062: 'family', 85011: 'order', 116188: 'species', 131567: 'no rank', 201174: 'phylum', 1783272: 'clade'}","{'no rank': '131567', 'superkingdom': '2', 'class': '1760', 'genus': '1883', 'family': '2062', 'order': '85011', 'species': '116188', 'phylum': '201174', 'clade': '1783272'}","{'1': 'root', '2': 'Bacteria', '1760': 'Actinomycetes', '1883': 'Streptomyces', '2062': 'Streptomycetaceae', '85011': 'Kitasatosporales', '116188': 'Streptomyces coeruleorubidus', '131567': 'cellular organisms', '201174': 'Actinomycetota', '1783272': 'Terrabacteria group'}"
348,NZ_BMUY01000139.1,GCF_014650435.1,1932,Streptomyces_tendae_strain_JCM_4610_NZ_BMUY01000139,"[1, 131567, 2, 1783272, 201174, 1760, 85011, 2062, 1883, 1932]","{1: 'root', 2: 'Bacteria', 1760: 'Actinomycetes', 1883: 'Streptomyces', 1932: 'Streptomyces tendae', 2062: 'Streptomycetaceae', 85011: 'Kitasatosporales', 131567: 'cellular organisms', 201174: 'Actinomycetota', 1783272: 'Terrabacteria group'}","{1: 'no rank', 2: 'superkingdom', 1760: 'class', 1883: 'genus', 1932: 'species', 2062: 'family', 85011: 'order', 131567: 'no rank', 201174: 'phylum', 1783272: 'clade'}","{'no rank': '131567', 'superkingdom': '2', 'class': '1760', 'genus': '1883', 'species': '1932', 'family': '2062', 'order': '85011', 'phylum': '201174', 'clade': '1783272'}","{'1': 'root', '2': 'Bacteria', '1760': 'Actinomycetes', '1883': 'Streptomyces', '1932': 'Streptomyces tendae', '2062': 'Streptomycetaceae', '85011': 'Kitasatosporales', '131567': 'cellular organisms', '201174': 'Actinomycetota', '1783272': 'Terrabacteria group'}"
